ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,20:00,59,14,29.66,4,,-23.14,411,383,421,,,415,2,0,0,1,0,0
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,18:00,46,-1,54.31,14,,-21.84,462,383,421,,,415,2,0,1,0,1,-1
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,16:00,22,-4,-10.87,35,,0.37,481,383,421,,,415,2,0,2,0,2,-2
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,14:00,35,8,5.23,31,,-4.68,480,383,421,,,415,2,0,3,0,3,-3
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,12:00,34,4,-0.56,37,,-2.1,483,383,421,,,415,2,0,4,0,4,-4
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,10:00,25,0,-6.39,39,-5,1.33,487,383,421,,,415,2,0,5,0,5,-5
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,8:00,40,7,15.49,25,0,-5.24,470,383,421,,,415,2,0,6,0,6,-6
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,6:00,35,10,8.41,22,2,-11.04,480,383,421,,,415,2,0,7,0,7,-7
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,4:00,26,-1,0.76,64,0,1.46,502,383,421,,,415,2,0,8,0,8,-8
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,2:00,21,0,-8.12,52,-1,1.09,507,383,421,,,415,2,0,9,0,9,-9
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,0:00,30,0,3.9,58,-5,12.71,505,383,421,,,415,2,0,10,0,10,-10
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,22:00,42,10,13.52,30,-5,-7.64,484,484,427,15,98,380,2,-1,11,0,11,-11
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,20:00,26,-4,-11.28,55,-10,8.29,506,484,427,15,97,380,2,-1,12,0,12,-12
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,18:00,30,5,1.04,33,-6,-7.65,490,484,427,15,98.2,380,2,-1,13,0,13,-13
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,16:00,27,2,-4.44,34,-2,-1.33,488,484,427,15,99.2,380,2,-1,14,0,14,-14
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,14:00,43,3,25.66,34,-1,-3.98,485,484,427,15,99.2,380,2,-1,15,0,15,-15
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,12:00,25,-4,-8.82,41,-1,-1.16,501,484,427,15,99.2,380,2,-1,16,0,16,-16
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,10:00,47,4,8.89,22,1,-5.02,460,484,427,15,99.2,380,2,-1,17,0,17,-17
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,8:00,24,0,-8.05,35,1,-1.56,438,484,427,15,99.2,380,2,-1,18,0,18,-18
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,6:00,22,3,-3.3,44,0,-1.16,403,484,427,15,99.2,380,2,-1,19,0,19,-19
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,4:00,29,9,6.7,69,-4,3.62,359,484,427,15,98.8,380,2,-1,20,0,20,-20
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,2:00,34,6,8.43,50,-1,1.03,290,484,427,15,99.8,380,2,-1,21,0,21,-21
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,0:00,31,4,7.59,37,-1,-5.59,240,484,427,15,99.7,380,2,-1,22,0,22,-22
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,22:00,29,0,-1.12,52,,2.28,203,203,478,15,98.8,150,2,-2,23,0,23,-23
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,20:00,37,-3,5.93,39,,-1.89,151,203,478,15,98.8,150,2,-2,24,0,24,-24
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,18:00,30,,0.67,31,,-3.09,112,203,478,15,,150,2,-2,25,0,25,-25
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,16:00,,,,31,,,,203,,15,,150,2,-2,26,0,26,-26
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,14:00,,,,50,,,,203,,15,,150,2,-2,27,0,27,-27
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,12:00,,,,,,,,203,,15,,150,2,-2,28,0,28,-28
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,10:00,,,,,,,,203,,15,,150,2,-2,29,0,29,-29
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,8:00,,,,,,,,203,,15,,150,2,-2,30,0,30,-30
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,6:00,,,,,,,,203,,15,,150,2,-2,31,0,31,-31
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,4:00,,,,,,,,203,,15,100,150,2,-2,32,0,32,-32
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,2:00,,,,,,,106,203,478,15,100,150,2,-2,33,0,33,-33
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,0:00,,,,,,,166,203,478,15,100,150,2,-2,34,0,34,-34
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,22:00,,,,,,,216,216,524,15,100,120,2,-3,35,0,35,-35
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,20:00,,,,,,,282,216,524,15,100,120,2,-3,36,0,36,-36
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,18:00,,,,,,,320,216,524,15,100,120,2,-3,37,0,37,-37
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,16:00,,,,,,,367,216,524,15,99,120,2,-3,38,0,38,-38
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,14:00,,,,,,,400,216,524,15,98.4,120,2,-3,39,0,39,-39
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,12:00,,,,,,,455,216,524,15,96.4,120,2,-3,40,0,40,-40
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,10:00,,,,,12,,501,216,524,15,96.4,120,2,-3,41,0,41,-41
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,8:00,,,,,7,,563,216,524,15,94.4,120,2,-3,42,0,42,-42
11951,2,19:50,20:00,1,M,0,1069,350,274,297,53,76,33,986,28280,811,3,6:00,32,4,6.42,46,16,-0.37,576,216,524,15,94.4,120,2,-3,43,0,43,-43
