ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,22:00,53,-1,2.61,6,-11,-25.64,382,382,486,,,580,2,0,0,1,0,0
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,20:00,58,-5,1.82,3,-6,-14.07,415,382,486,,,580,2,0,1,0,1,-1
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,18:00,39,-12,-8.38,9,-6,-6.96,433,382,486,,,580,2,0,2,0,2,-2
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,16:00,44,-6,1.29,49,-17,11.2,484,382,486,,,580,2,0,3,0,3,-3
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,14:00,48,-1,3.58,30,-17,1.93,460,382,486,,,580,2,0,4,0,4,-4
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,12:00,42,0,-5.81,17,-6,-3.02,447,382,486,,,580,2,0,5,0,5,-5
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,10:00,33,2,-11.57,30,-4,-3.89,440,382,486,,,580,2,0,6,0,6,-6
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,8:00,51,5,-1.54,39,-7,-5.47,442,382,486,,,580,2,0,7,0,7,-7
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,6:00,71,10,49.62,44,5,-6.06,474,382,486,,,580,2,0,8,0,8,-8
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,4:00,46,5,22.46,52,3,-3.56,472,382,486,,,580,2,0,9,0,9,-9
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,2:00,52,0,6.99,41,3,-2.81,484,382,486,,,580,2,0,10,0,10,-10
11961,2,22:36,22:00,1,M,0,1157,372,282,312,60,90,34,1145,30480,929,1,0:00,43,-8,-5.2,62,-5,9.42,491,382,486,,,580,2,0,11,0,11,-11
BIRTH
