ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,18:00,67,2,7.58,7,-31,-16.7,310,238,368,,,608,1,0,0,1,0,0
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,16:00,72,-2,13.87,3,-6,-28.59,328,238,368,,,608,1,0,1,0,1,-1
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,14:00,72,-7,4.13,14,-4,-13.18,349,238,368,,,608,1,0,2,0,2,-2
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,12:00,36,-14,-21.09,21,-4,-4.1,361,238,368,,,608,1,0,3,0,3,-3
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,10:00,49,-8,-4.1,22,-3,-3.94,374,238,368,,,608,1,0,4,0,4,-4
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,8:00,51,-3,-4.16,30,0,0.18,394,238,368,,,608,1,0,5,0,5,-5
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,6:00,53,1,-4.42,41,-1,4.2,380,238,368,,,608,1,0,6,0,6,-6
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,4:00,43,3,4.79,32,-1,-2.91,376,238,368,,,608,1,0,7,0,7,-7
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,2:00,45,0,1.98,21,0,-6.45,391,238,368,,,608,1,0,8,0,8,-8
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,0:00,54,3,6.25,37,5,-1,407,238,368,,,608,1,0,9,0,9,-9
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,22:00,44,9,-0.36,39,15,3.25,398,398,371,13,100,663,1,-1,10,0,10,-10
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,20:00,45,10,-3.98,43,0,11.41,372,398,371,13,100,663,1,-1,11,0,11,-11
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,18:00,43,8,-2.96,25,2,-0.9,358,398,371,13,100,663,1,-1,12,0,12,-12
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,16:00,63,3,11.94,24,6,-6.59,371,398,371,13,100,663,1,-1,13,0,13,-13
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,14:00,85,3,15.3,26,8,-2.61,380,398,371,13,100,663,1,-1,14,0,14,-14
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,12:00,71,0,4.37,34,0,8.99,393,398,371,13,100,663,1,-1,15,0,15,-15
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,10:00,56,-5,-1.56,42,-9,12.86,394,398,371,13,96.2,663,1,-1,16,0,16,-16
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,8:00,41,1,-11.15,16,-5,-14.28,374,398,371,13,96.2,663,1,-1,17,0,17,-17
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,6:00,71,12,5.51,37,-3,2.75,380,398,371,13,96.2,663,1,-1,18,0,18,-18
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,4:00,45,7,2.53,47,-4,6.39,362,398,371,13,96.2,663,1,-1,19,0,19,-19
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,2:00,42,7,-0.27,37,-4,0.82,339,398,371,13,96.2,663,1,-1,20,0,20,-20
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,0:00,57,8,12.49,28,2,-4.96,326,398,371,13,96.2,663,1,-1,21,0,21,-21
13107,1,18:20,18:00,1,M,0,732,,283,,,,32,,,,3,22:00,54,2,8.17,13,14,-7.84,334,334,379,13,96.2,612,1,-2,22,0,22,-22
