ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,18:00,62,7,4.64,12,-15,-4.82,488,444,535,,,558,2,0,0,1,0,0
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,16:00,57,7,13.14,9,-6,-12.16,492,444,535,,,558,2,0,1,0,1,-1
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,14:00,44,2,1.2,40,-6,-0.91,514,444,535,,,558,2,0,2,0,2,-2
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,12:00,39,3,0.62,53,-1,-0.65,512,444,535,,,558,2,0,3,0,3,-3
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,10:00,44,2,2.09,54,-6,5.4,508,444,535,,,558,2,0,4,0,4,-4
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,8:00,61,1,3.23,21,0,-4.02,511,444,535,,,558,2,0,5,0,5,-5
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,6:00,37,-2,-2.7,32,3,-9.71,546,444,535,,,558,2,0,6,0,6,-6
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,4:00,37,-3,3.15,51,2,-4.48,562,444,535,,,558,2,0,7,0,7,-7
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,2:00,41,-2,-1.08,39,2,-1.28,567,444,535,,,558,2,0,8,0,8,-8
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,0:00,33,0,-1.74,66,-4,12.66,565,444,535,,,558,2,0,9,0,9,-9
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,22:00,29,2,-8.81,59,0,-0.54,541,541,529,15,100,493,2,-1,10,0,10,-10
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,20:00,36,4,-14.93,52,8,3.57,553,541,529,15,100,493,2,-1,11,0,11,-11
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,18:00,55,4,0.09,16,7,-3.23,538,541,529,15,100,493,2,-1,12,0,12,-12
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,16:00,53,0,9.12,31,8,-3.81,552,541,529,15,100,493,2,-1,13,0,13,-13
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,14:00,47,1,4.72,38,7,-1.6,570,541,529,15,100,493,2,-1,14,0,14,-14
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,12:00,38,0,-1.05,49,5,-1.03,558,541,529,15,100,493,2,-1,15,0,15,-15
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,10:00,35,-1,-3.67,57,5,9.94,575,541,529,15,100,493,2,-1,16,0,16,-16
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,8:00,39,0,-3.2,56,-4,8.95,548,541,529,15,100,493,2,-1,17,0,17,-17
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,6:00,56,3,9.96,48,1,0.26,527,541,529,15,100,493,2,-1,18,0,18,-18
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,4:00,33,0,-0.58,56,2,-2.13,543,541,529,15,100,493,2,-1,19,0,19,-19
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,2:00,34,1,-5.34,37,0,-3.55,550,541,529,15,97,493,2,-1,20,0,20,-20
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,0:00,38,5,3.91,42,6,-2.71,542,541,529,15,97,493,2,-1,21,0,21,-21
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,22:00,34,5,2.6,71,0,8.12,542,542,533,15,97,527,2,-2,22,0,22,-22
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,20:00,44,5,0,37,1,-2.22,534,542,533,15,97,527,2,-2,23,0,23,-23
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,18:00,60,6,4.52,30,3,3.92,533,542,533,15,97,527,2,-2,24,0,24,-24
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,16:00,42,5,1.58,49,2,3.21,515,542,533,15,97,527,2,-2,25,0,25,-25
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,14:00,44,3,3.19,26,1,-8.15,498,542,533,15,97,527,2,-2,26,0,26,-26
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,12:00,41,3,2.44,66,-3,4.2,535,542,533,15,97,527,2,-2,27,0,27,-27
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,10:00,50,5,8.4,30,0,-5.65,529,542,533,15,97,527,2,-2,28,0,28,-28
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,8:00,51,2,0.54,35,-1,1.72,552,542,533,15,97,527,2,-2,29,0,29,-29
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,6:00,36,4,-1.47,64,-6,9.6,526,542,533,15,97,527,2,-2,30,0,30,-30
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,4:00,39,7,7.51,63,-15,1.74,501,542,533,15,95.5,527,2,-2,31,0,31,-31
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,2:00,54,10,8.86,29,-3,-12.4,500,542,533,15,100,527,2,-2,32,0,32,-32
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,0:00,32,7,-2.3,42,2,-3.81,505,542,533,15,100,527,2,-2,33,0,33,-33
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,22:00,35,6,5.58,63,4,3.18,512,512,535,15,100,574,2,-3,34,0,34,-34
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,20:00,44,6,0.96,36,0,-2.1,513,512,535,15,100,574,2,-3,35,0,35,-35
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,18:00,68,7,13.74,12,1,-6.58,524,512,535,15,100,574,2,-3,36,0,36,-36
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,16:00,41,14,1.3,32,5,-3.66,522,512,535,15,100,574,2,-3,37,0,37,-37
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,14:00,36,20,-1.27,63,-3,11.6,548,512,535,15,100,574,2,-3,38,0,38,-38
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,12:00,39,32,0.88,60,-5,1.99,510,512,535,15,100,574,2,-3,39,0,39,-39
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,10:00,48,30,9.89,53,-5,9.98,496,512,535,15,100,574,2,-3,40,0,40,-40
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,8:00,90,18,53.46,9,1,-11.87,489,512,535,15,100,574,2,-3,41,0,41,-41
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,6:00,47,10,5.67,39,0,-4.96,526,512,535,15,100,574,2,-3,42,0,42,-42
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,4:00,36,6,5.4,62,2,1.95,541,512,535,15,100,574,2,-3,43,0,43,-43
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,2:00,55,6,17.58,34,1,-14.09,561,512,535,15,100,574,2,-3,44,0,44,-44
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,0:00,35,4,0.54,49,0,0.31,570,512,535,15,100,574,2,-3,45,0,45,-45
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,22:00,31,7,-1.2,64,0,3.09,564,564,525,15,100,517,2,-4,46,0,46,-46
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,20:00,39,11,-4.07,47,0,2.65,548,564,525,15,100,517,2,-4,47,0,47,-47
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,18:00,57,14,8.73,10,7,-9.14,558,564,525,15,100,517,2,-4,48,0,48,-48
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,16:00,44,8,4.43,58,9,9.3,563,564,525,15,100,517,2,-4,49,0,49,-49
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,14:00,50,9,10.22,25,12,-14.63,558,564,525,15,100,517,2,-4,50,0,50,-50
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,12:00,45,12,10.29,46,15,-1.6,590,564,525,15,100,517,2,-4,51,0,51,-51
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,10:00,45,12,10.48,46,7,6.81,569,564,525,15,100,517,2,-4,52,0,52,-52
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,8:00,39,12,-4.92,46,9,6.85,570,564,525,15,100,517,2,-4,53,0,53,-53
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,6:00,35,14,-1.33,54,6,4.95,555,564,525,15,100,517,2,-4,54,0,54,-54
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,4:00,40,11,20.19,82,3,23.49,540,564,525,15,100,517,2,-4,55,0,55,-55
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,2:00,47,13,16.55,43,8,-7.4,502,564,525,15,100,517,2,-4,56,0,56,-56
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,0:00,45,9,16.16,43,3,-2.71,515,564,525,15,100,517,2,-4,57,0,57,-57
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,22:00,33,9,2.02,48,8,-2.22,532,532,515,15,100,488,2,-5,58,0,58,-58
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,20:00,44,9,2.57,57,0,8.47,528,532,515,15,100,488,2,-5,59,0,59,-59
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,18:00,55,5,8.63,15,2,-8.03,532,532,515,15,100,488,2,-5,60,0,60,-60
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,16:00,39,5,1.96,53,-4,9.03,546,532,515,15,100,488,2,-5,61,0,61,-61
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,14:00,50,10,21.55,57,-7,8.61,525,532,515,15,100,488,2,-5,62,0,62,-62
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,12:00,33,3,-5.24,25,1,-8.62,509,532,515,15,100,488,2,-5,63,0,63,-63
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,10:00,32,12,-4.87,47,-2,8.29,559,532,515,15,97.4,488,2,-5,64,0,64,-64
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,8:00,51,14,10.05,31,5,-0.56,541,532,515,15,97.4,488,2,-5,65,0,65,-65
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,6:00,56,14,26.82,39,6,-0.77,524,532,515,15,97.4,488,2,-5,66,0,66,-66
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,4:00,28,2,-3.75,44,8,-9.56,530,532,515,15,97.4,488,2,-5,67,0,67,-67
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,2:00,36,8,2.08,56,6,4.5,552,532,515,15,97.4,488,2,-5,68,0,68,-68
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,0:00,31,13,-4.33,60,9,8.04,544,532,515,15,97.4,488,2,-5,69,0,69,-69
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,22:00,37,11,11.6,44,12,-2.53,515,515,510,15,97.4,470,2,-6,70,0,70,-70
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,20:00,45,9,3.43,61,0,19.17,536,515,510,15,97.4,470,2,-6,71,0,71,-71
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,18:00,54,4,11.67,29,1,3.26,517,515,510,15,97.4,470,2,-6,72,0,72,-72
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,16:00,49,0,12.23,32,4,-3.78,510,515,510,15,97.4,470,2,-6,73,0,73,-73
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,14:00,37,-5,6,41,4,-1.94,500,515,510,15,97.4,470,2,-6,74,0,74,-74
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,12:00,31,-5,-8.53,75,-13,9.36,506,515,510,15,96.1,470,2,-6,75,0,75,-75
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,10:00,32,0,-4.87,29,-2,-8.53,495,515,510,15,100,470,2,-6,76,0,76,-76
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,8:00,43,5,2.61,14,3,-15.47,507,515,510,15,100,470,2,-6,77,0,77,-77
11782,2,18:10,18:00,1,M,0,1086,388,278,331,57,110,35,936,26460,868,1,6:00,31,5,-5.08,45,2,2.13,540,515,510,15,100,470,2,-6,78,0,78,-78
