ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,4:00,18,-8,-23.42,2,-18,-26.46,497,310,571,20,,392,2,0,0,1,0,0
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,2:00,38,-4,2.36,16,2,-16.96,553,310,571,20,,392,2,0,1,0,1,-1
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,0:00,38,-5,-2.45,45,-1,-1.22,602,310,571,20,,392,2,0,2,0,2,-2
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,22:00,31,-5,-2.85,29,16,-4.88,581,581,569,15,100,487,2,-1,3,0,3,-3
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,20:00,32,-1,-1.57,57,16,0.04,590,581,569,15,100,487,2,-1,4,0,4,-4
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,18:00,34,0,-6.04,72,7,9.78,630,581,569,15,100,487,2,-1,5,0,5,-5
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,16:00,39,5,-0.57,29,12,-3.85,565,581,569,15,100,487,2,-1,6,0,6,-6
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,14:00,36,8,-1.8,67,9,6.22,563,581,569,15,100,487,2,-1,7,0,7,-7
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,12:00,49,8,13.04,14,7,-6.04,556,581,569,15,100,487,2,-1,8,0,8,-8
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,10:00,36,11,-0.94,92,-8,13.73,611,581,569,15,100,487,2,-1,9,0,9,-9
11664,2,3:15,4:00,1,F,0,1027,351,278,296,55,73,35,982,25830,765,3,8:00,60,13,4.94,34,2,0,555,581,569,15,100,487,2,-1,10,0,10,-10
