ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,18:00,75,1,13.68,12,8,-24.1,471,469,512,,,589,1,0,0,1,0,0
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,16:00,32,-3,-12.13,53,-2,5.83,498,469,512,,,589,1,0,1,0,1,-1
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,14:00,54,4,-0.78,25,0,-5.3,511,469,512,,,589,1,0,2,0,2,-2
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,12:00,58,9,11.46,33,0,-2.31,503,469,512,,,589,1,0,3,0,3,-3
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,10:00,39,5,0.62,49,-4,3.91,495,469,512,,,589,1,0,4,0,4,-4
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,8:00,39,9,-8.62,43,-4,5.12,495,469,512,,,589,1,0,5,0,5,-5
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,6:00,48,9,7.68,57,-5,4.47,498,469,512,,,589,1,0,6,0,6,-6
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,4:00,51,8,23.47,34,6,-9.9,477,469,512,,,589,1,0,7,0,7,-7
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,2:00,50,6,2.3,42,1,-1.05,518,469,512,,,589,1,0,8,0,8,-8
12609,1,17:00,18:00,1,M,0,740,,280,,,,35,,,,2,0:00,60,4,11.95,33,0,-3.08,520,469,512,,,589,1,0,9,0,9,-9
