ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,18:00,62,2,3.59,35,-22,1.54,226,227,446,,,615,1,0,0,1,0,0
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,16:00,34,0,-9.17,34,-28,0.19,192,227,446,,,615,1,0,1,0,1,-1
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,14:00,32,7,-6.21,50,-49,6.79,164,227,446,,,615,1,0,2,0,2,-2
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,12:00,89,11,15.01,12,-41,-17.38,135,227,446,,,615,1,0,3,0,3,-3
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,10:00,75,2,14.87,1,-39,-26.64,156,227,446,,,615,1,0,4,0,4,-4
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,8:00,36,-5,-6.87,2,-37,-19.72,175,227,446,,,615,1,0,5,0,5,-5
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,6:00,74,-6,20.07,15,-38,-11.23,210,227,446,,,615,1,0,6,0,6,-6
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,4:00,39,-18,-3.44,29,-37,-17.36,219,227,446,,,615,1,0,7,0,7,-7
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,2:00,30,-15,-12.49,0,-32,-23.42,241,227,446,,,615,1,0,8,0,8,-8
12780,1,18:50,18:00,1,M,0,675,,277,,,,36,,,,2,0:00,28,-8,-13.62,5,-33,-13.46,275,227,446,,,615,1,0,9,0,9,-9
